task_id,family,route,signature_lane,primary_category,transformations,estimated_complexity,grid_size_changed,current_cost,current_points,strict_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,compiler_lane,compiler_priority_score,next_action,lowering_bias,risk_note
174,signature_lookup_current,crop_or_resize,,Object_Based,Cropping | Object Detection,4,True,52019,14.140635684557754,52019,4.462434660226098,5.33790339758,1.3895098908422039,CROP_SHAPE_COMPILER,36.360747747035504,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
243,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Flood Fill,3,False,67878,13.874532744845478,67878,4.728537599938374,5.604006337292276,0.28207010514560515,LOCAL_PREDICATE_FILL_COMPILER,36.29620570676426,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
234,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,5,False,81703,13.689154000119816,81703,4.913916344664036,5.7893850820179384,1.1214654743767376,OBJECT_MOVE_COMPILER,36.16757122896493,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
275,signature_lookup_current,crop_or_resize,,Object_Based,Color Mapping | Filling Regions | Magnification | Object Detection | Sorting | Tiling,7,True,83879,13.662869436848247,83879,4.940200907935605,5.815669645289507,0.33818569364081696,CROP_SHAPE_COMPILER,36.150358937490466,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
313,region_partition_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Swapping | Shifting | Translation,2,False,83572,13.666536185257858,83572,4.936534159525994,5.812002896879896,0.0,OBJECT_MOVE_COMPILER,36.12107990657157,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
112,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Object Detection | Symmetry Completion | Translation,4,False,59270,14.010141445218116,59270,4.592928899565736,5.468397636919638,1.373853094694871,SYMMETRY_LINE_COMPILER,36.120227988852335,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
157,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Gravity,5,False,79929,13.711105980405277,79930,4.891976875403916,5.767445612757818,1.1711143754369306,OBJECT_MOVE_COMPILER,36.1104077649945,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
301,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,4,False,64988,13.91804208355036,64988,4.685028261233493,5.560496998587395,0.9897112394611334,OBJECT_MOVE_COMPILER,36.09661137600826,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
70,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,5,False,66138,13.90050125280863,66138,4.7025690919752225,5.578037829329125,1.250520180155636,LOCAL_PREDICATE_FILL_COMPILER,36.093069771500396,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
88,signature_lookup_current,crop_or_resize,,Object_Based,Cropping | Filling Regions | Object Detection,6,True,72766,13.80499590787612,72766,4.798074436907731,5.673543174261633,0.8643225560160204,CROP_SHAPE_COMPILER,36.08680540488602,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
37,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,7,False,63726,13.937652078450405,63726,4.665418266333447,5.540887003687349,2.0288640669363076,OBJECT_MOVE_COMPILER,36.03768064782075,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
197,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Tiling,4,False,50688,14.166555524825903,50688,4.436514819957949,5.3119835573118515,1.2469304997251491,LOCAL_PREDICATE_FILL_COMPILER,35.99135961875103,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
191,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Object Detection | Translation,5,False,73993,13.788274226882638,73993,4.8147961179012135,5.690264855255116,0.7183426698317632,LOCAL_PREDICATE_FILL_COMPILER,35.96816566157054,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
192,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Outlier Detection,2,False,51968,14.14161657647865,51968,4.461453768305201,5.336922505659103,1.728060759531198,COLOR_ROLE_COMPILER,35.862688698543614,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
185,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Sorting,7,True,59584,14.00485763936326,59584,4.5982127054205915,5.4736814427744935,1.4898216137276652,CROP_SHAPE_COMPILER,35.82588360253065,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
238,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,7,True,64372,13.927565965061614,64372,4.675504379722238,5.55097311707614,1.1545013179707624,CROP_SHAPE_COMPILER,35.786653204705175,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
11,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Object Detection | Sorting,7,False,66247,13.898854540195707,66247,4.704215804588145,5.579684541942047,1.007698923345,LOCAL_PREDICATE_FILL_COMPILER,35.73871816196198,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
4,signature_lookup_current,sparse_edit_or_object_completion,,Spatial_and_Geometric,Translation,2,False,55020,14.084547965521434,55020,4.518522379262418,5.39399111661632,1.4005724729841802,OBJECT_MOVE_COMPILER,35.713867934466386,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
165,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,6,False,67524,13.87976163077872,67524,4.723308714005132,5.598777451359034,0.8861888686036714,LOCAL_PREDICATE_FILL_COMPILER,35.67101053635191,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
306,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Reflection | Symmetry Completion,4,False,64444,13.926448091389123,64444,4.676622253394729,5.552090990748631,0.6753071404878224,SYMMETRY_LINE_COMPILER,35.57456918051572,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
387,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Reflection | Shape Matching | Symmetry Completion,6,False,63558,13.940291846175448,63558,4.662778498608404,5.538247235962306,1.048757298038895,LOCAL_PREDICATE_FILL_COMPILER,35.55168188812437,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
21,signature_lookup_current,crop_or_resize,,Spatial_and_Geometric,Cropping,2,True,51223,14.156056071090937,51223,4.447014273692915,5.322483011046817,0.9041726642956878,CROP_SHAPE_COMPILER,35.540219588016626,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
101,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Filling Regions | Gravity | Object Detection | Translation,6,False,65875,13.904485714156337,65875,4.698584630627515,5.574053367981417,0.8055745643813008,LOCAL_PREDICATE_FILL_COMPILER,35.40174457975265,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
377,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Cropping | Filling Regions | Object Detection,5,True,61924,13.966336894339644,61924,4.636733450444208,5.51220218779811,0.842781022008495,CROP_SHAPE_COMPILER,35.0864471850936,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
97,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity,6,False,55812,14.070255820987903,55812,4.532814523795949,5.408283261149851,1.910201182310912,OBJECT_MOVE_COMPILER,35.06406386565767,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
161,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Outlier Detection,7,False,64639,13.923426777221719,64647,4.679767324194874,5.555236061548776,0.6162543182666891,LOCAL_PREDICATE_FILL_COMPILER,35.00486037198488,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
107,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Cropping | Object Detection | Symmetry Completion | Tiling,7,True,73131,13.799992367549814,73131,4.803077977234038,5.67854671458794,0.0,CROP_SHAPE_COMPILER,34.82034281281983,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
137,point_to_line_pattern,same_shape_global_transform,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shifting | Translation,7,False,72472,13.809044440650876,72472,4.794025904132976,5.669494641486878,0.0,LOCAL_PREDICATE_FILL_COMPILER,34.766030374213464,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
