task_id,rule_family,fit_status,validation_status,passed,failed,current_cost,expected_cost_upper_bound,projected_gain,priority,proof,lowering_plan,leakage_risk,private_risk
353,global_transform_color_map,skipped,not_run,0,0,5014,,,,no transform+color map fits train,,low: train-only fit,unknown
355,bbox_crop_color_map,skipped,not_run,0,0,11622,,,,no bbox crop fits train,,low: train-only fit,unknown
355,color_map,skipped,not_run,0,0,11622,,,,no nontrivial consistent color map,,low: train-only fit,unknown
355,constant_output,skipped,not_run,0,0,11622,,,,train outputs differ,,low: train-only fit,unknown
355,fixed_crop_color_map,fit,fail:4_pass_1_fail,4,1,11622,2081,0.000000,0.000000,"top=0,left=7,height=1,width=1,mapping={4: 8, 2: 2, 5: 6, 8: 4}; validation=test0: mismatch",constant Slice + optional 1x1 Conv,"low: train-only fit, validation uses test/arc-gen sample",medium
355,fixed_sparse_edit,skipped,not_run,0,0,11622,,,,shape mismatch,,low: train-only fit,unknown
355,global_transform_color_map,skipped,not_run,0,0,11622,,,,no transform+color map fits train,,low: train-only fit,unknown
358,bbox_crop_color_map,skipped,not_run,0,0,15757,,,,no bbox crop fits train,,low: train-only fit,unknown
358,color_map,skipped,not_run,0,0,15757,,,,no nontrivial consistent color map,,low: train-only fit,unknown
358,constant_output,skipped,not_run,0,0,15757,,,,train outputs differ,,low: train-only fit,unknown
358,fixed_crop_color_map,skipped,not_run,0,0,15757,,,,no crop/color map fits train example,,low: train-only fit,unknown
358,fixed_sparse_edit,skipped,not_run,0,0,15757,,,,edit conflict,,low: train-only fit,unknown
358,global_transform_color_map,skipped,not_run,0,0,15757,,,,no transform+color map fits train,,low: train-only fit,unknown
359,bbox_crop_color_map,skipped,not_run,0,0,19771,,,,no bbox crop fits train,,low: train-only fit,unknown
359,color_map,skipped,not_run,0,0,19771,,,,no nontrivial consistent color map,,low: train-only fit,unknown
359,constant_output,skipped,not_run,0,0,19771,,,,train outputs differ,,low: train-only fit,unknown
359,fixed_crop_color_map,skipped,not_run,0,0,19771,,,,no crop/color map fits train example,,low: train-only fit,unknown
359,fixed_sparse_edit,skipped,not_run,0,0,19771,,,,edit conflict,,low: train-only fit,unknown
359,global_transform_color_map,skipped,not_run,0,0,19771,,,,no transform+color map fits train,,low: train-only fit,unknown
361,bbox_crop_color_map,skipped,not_run,0,0,8315,,,,no bbox crop fits train,,low: train-only fit,unknown
361,color_map,skipped,not_run,0,0,8315,,,,no nontrivial consistent color map,,low: train-only fit,unknown
361,constant_output,skipped,not_run,0,0,8315,,,,train outputs differ,,low: train-only fit,unknown
361,fixed_crop_color_map,skipped,not_run,0,0,8315,,,,no crop/color map fits train example,,low: train-only fit,unknown
361,fixed_sparse_edit,skipped,not_run,0,0,8315,,,,edit conflict,,low: train-only fit,unknown
361,global_transform_color_map,skipped,not_run,0,0,8315,,,,no transform+color map fits train,,low: train-only fit,unknown
363,bbox_crop_color_map,skipped,not_run,0,0,7579,,,,no bbox crop fits train,,low: train-only fit,unknown
363,color_map,skipped,not_run,0,0,7579,,,,no nontrivial consistent color map,,low: train-only fit,unknown
363,constant_output,skipped,not_run,0,0,7579,,,,train outputs differ,,low: train-only fit,unknown
363,fixed_crop_color_map,skipped,not_run,0,0,7579,,,,no crop/color map fits train example,,low: train-only fit,unknown
363,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,7579,3660,0.000000,0.000000,fixed_cells=31; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
363,global_transform_color_map,skipped,not_run,0,0,7579,,,,no transform+color map fits train,,low: train-only fit,unknown
364,bbox_crop_color_map,skipped,not_run,0,0,26075,,,,no bbox crop fits train,,low: train-only fit,unknown
364,color_map,skipped,not_run,0,0,26075,,,,no nontrivial consistent color map,,low: train-only fit,unknown
364,constant_output,skipped,not_run,0,0,26075,,,,train outputs differ,,low: train-only fit,unknown
364,fixed_crop_color_map,skipped,not_run,0,0,26075,,,,no crop/color map fits train example,,low: train-only fit,unknown
364,fixed_sparse_edit,skipped,not_run,0,0,26075,,,,edit conflict,,low: train-only fit,unknown
364,global_transform_color_map,skipped,not_run,0,0,26075,,,,no transform+color map fits train,,low: train-only fit,unknown
365,bbox_crop_color_map,skipped,not_run,0,0,15459,,,,no bbox crop fits train,,low: train-only fit,unknown
365,color_map,skipped,not_run,0,0,15459,,,,no nontrivial consistent color map,,low: train-only fit,unknown
365,constant_output,skipped,not_run,0,0,15459,,,,train outputs differ,,low: train-only fit,unknown
365,fixed_crop_color_map,skipped,not_run,0,0,15459,,,,no common crop/color map,,low: train-only fit,unknown
365,fixed_sparse_edit,skipped,not_run,0,0,15459,,,,shape mismatch,,low: train-only fit,unknown
365,global_transform_color_map,skipped,not_run,0,0,15459,,,,no transform+color map fits train,,low: train-only fit,unknown
366,bbox_crop_color_map,skipped,not_run,0,0,60515,,,,no bbox crop fits train,,low: train-only fit,unknown
366,color_map,skipped,not_run,0,0,60515,,,,no nontrivial consistent color map,,low: train-only fit,unknown
366,constant_output,skipped,not_run,0,0,60515,,,,train outputs differ,,low: train-only fit,unknown
366,fixed_crop_color_map,skipped,not_run,0,0,60515,,,,no crop/color map fits train example,,low: train-only fit,unknown
366,fixed_sparse_edit,skipped,not_run,0,0,60515,,,,shape mismatch,,low: train-only fit,unknown
366,global_transform_color_map,skipped,not_run,0,0,60515,,,,no transform+color map fits train,,low: train-only fit,unknown
367,bbox_crop_color_map,skipped,not_run,0,0,19707,,,,no bbox crop fits train,,low: train-only fit,unknown
367,color_map,skipped,not_run,0,0,19707,,,,no nontrivial consistent color map,,low: train-only fit,unknown
367,constant_output,skipped,not_run,0,0,19707,,,,train outputs differ,,low: train-only fit,unknown
367,fixed_crop_color_map,skipped,not_run,0,0,19707,,,,no crop/color map fits train example,,low: train-only fit,unknown
367,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,19707,4260,0.000000,0.000000,fixed_cells=41; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
367,global_transform_color_map,skipped,not_run,0,0,19707,,,,no transform+color map fits train,,low: train-only fit,unknown
368,bbox_crop_color_map,skipped,not_run,0,0,15056,,,,no bbox crop fits train,,low: train-only fit,unknown
368,color_map,skipped,not_run,0,0,15056,,,,no nontrivial consistent color map,,low: train-only fit,unknown
368,constant_output,skipped,not_run,0,0,15056,,,,train outputs differ,,low: train-only fit,unknown
368,fixed_crop_color_map,skipped,not_run,0,0,15056,,,,no crop/color map fits train example,,low: train-only fit,unknown
368,fixed_sparse_edit,skipped,not_run,0,0,15056,,,,edit conflict,,low: train-only fit,unknown
368,global_transform_color_map,skipped,not_run,0,0,15056,,,,no transform+color map fits train,,low: train-only fit,unknown
370,bbox_crop_color_map,skipped,not_run,0,0,11547,,,,no bbox crop fits train,,low: train-only fit,unknown
370,color_map,skipped,not_run,0,0,11547,,,,no nontrivial consistent color map,,low: train-only fit,unknown
370,constant_output,skipped,not_run,0,0,11547,,,,train outputs differ,,low: train-only fit,unknown
370,fixed_crop_color_map,skipped,not_run,0,0,11547,,,,no crop/color map fits train example,,low: train-only fit,unknown
370,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,11547,4200,0.000000,0.000000,fixed_cells=40; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
370,global_transform_color_map,skipped,not_run,0,0,11547,,,,no transform+color map fits train,,low: train-only fit,unknown
371,bbox_crop_color_map,skipped,not_run,0,0,4923,,,,no bbox crop fits train,,low: train-only fit,unknown
371,color_map,skipped,not_run,0,0,4923,,,,no nontrivial consistent color map,,low: train-only fit,unknown
371,constant_output,skipped,not_run,0,0,4923,,,,train outputs differ,,low: train-only fit,unknown
371,fixed_crop_color_map,skipped,not_run,0,0,4923,,,,no crop/color map fits train example,,low: train-only fit,unknown
371,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,4923,2280,0.000000,0.000000,fixed_cells=8; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
371,global_transform_color_map,skipped,not_run,0,0,4923,,,,no transform+color map fits train,,low: train-only fit,unknown
374,bbox_crop_color_map,skipped,not_run,0,0,11254,,,,no bbox crop fits train,,low: train-only fit,unknown
374,color_map,skipped,not_run,0,0,11254,,,,no nontrivial consistent color map,,low: train-only fit,unknown
374,constant_output,skipped,not_run,0,0,11254,,,,train outputs differ,,low: train-only fit,unknown
374,fixed_crop_color_map,skipped,not_run,0,0,11254,,,,no crop/color map fits train example,,low: train-only fit,unknown
374,fixed_sparse_edit,skipped,not_run,0,0,11254,,,,edit conflict,,low: train-only fit,unknown
374,global_transform_color_map,skipped,not_run,0,0,11254,,,,no transform+color map fits train,,low: train-only fit,unknown
375,bbox_crop_color_map,skipped,not_run,0,0,13531,,,,no bbox crop fits train,,low: train-only fit,unknown
375,color_map,skipped,not_run,0,0,13531,,,,no nontrivial consistent color map,,low: train-only fit,unknown
375,constant_output,skipped,not_run,0,0,13531,,,,train outputs differ,,low: train-only fit,unknown
375,fixed_crop_color_map,skipped,not_run,0,0,13531,,,,no crop/color map fits train example,,low: train-only fit,unknown
375,fixed_sparse_edit,fit,fail:1_pass_1_fail,1,1,13531,2940,0.000000,0.000000,fixed_cells=19; validation=train1: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
375,global_transform_color_map,skipped,not_run,0,0,13531,,,,no transform+color map fits train,,low: train-only fit,unknown
377,bbox_crop_color_map,skipped,not_run,0,0,26659,,,,no bbox crop fits train,,low: train-only fit,unknown
377,color_map,skipped,not_run,0,0,26659,,,,no nontrivial consistent color map,,low: train-only fit,unknown
377,constant_output,skipped,not_run,0,0,26659,,,,train outputs differ,,low: train-only fit,unknown
377,fixed_crop_color_map,skipped,not_run,0,0,26659,,,,no crop/color map fits train example,,low: train-only fit,unknown
377,fixed_sparse_edit,skipped,not_run,0,0,26659,,,,shape mismatch,,low: train-only fit,unknown
377,global_transform_color_map,skipped,not_run,0,0,26659,,,,no transform+color map fits train,,low: train-only fit,unknown
378,bbox_crop_color_map,skipped,not_run,0,0,4556,,,,no bbox crop fits train,,low: train-only fit,unknown
378,color_map,skipped,not_run,0,0,4556,,,,no nontrivial consistent color map,,low: train-only fit,unknown
378,constant_output,skipped,not_run,0,0,4556,,,,train outputs differ,,low: train-only fit,unknown
378,fixed_crop_color_map,skipped,not_run,0,0,4556,,,,no crop/color map fits train example,,low: train-only fit,unknown
378,fixed_sparse_edit,skipped,not_run,0,0,4556,,,,edit conflict,,low: train-only fit,unknown
378,global_transform_color_map,skipped,not_run,0,0,4556,,,,no transform+color map fits train,,low: train-only fit,unknown
379,bbox_crop_color_map,skipped,not_run,0,0,18843,,,,no bbox crop fits train,,low: train-only fit,unknown
379,color_map,skipped,not_run,0,0,18843,,,,no nontrivial consistent color map,,low: train-only fit,unknown
379,constant_output,skipped,not_run,0,0,18843,,,,train outputs differ,,low: train-only fit,unknown
379,fixed_crop_color_map,skipped,not_run,0,0,18843,,,,no crop/color map fits train example,,low: train-only fit,unknown
379,fixed_sparse_edit,skipped,not_run,0,0,18843,,,,edit conflict,,low: train-only fit,unknown
379,global_transform_color_map,skipped,not_run,0,0,18843,,,,no transform+color map fits train,,low: train-only fit,unknown
382,bbox_crop_color_map,skipped,not_run,0,0,37115,,,,no bbox crop fits train,,low: train-only fit,unknown
382,color_map,skipped,not_run,0,0,37115,,,,no nontrivial consistent color map,,low: train-only fit,unknown
382,constant_output,skipped,not_run,0,0,37115,,,,train outputs differ,,low: train-only fit,unknown
382,fixed_crop_color_map,skipped,not_run,0,0,37115,,,,no crop/color map fits train example,,low: train-only fit,unknown
382,fixed_sparse_edit,skipped,not_run,0,0,37115,,,,too many fixed edits: 99,,low: train-only fit,unknown
382,global_transform_color_map,skipped,not_run,0,0,37115,,,,no transform+color map fits train,,low: train-only fit,unknown
383,bbox_crop_color_map,skipped,not_run,0,0,22235,,,,no bbox crop fits train,,low: train-only fit,unknown
383,color_map,skipped,not_run,0,0,22235,,,,no nontrivial consistent color map,,low: train-only fit,unknown
383,constant_output,skipped,not_run,0,0,22235,,,,train outputs differ,,low: train-only fit,unknown
383,fixed_crop_color_map,skipped,not_run,0,0,22235,,,,no crop/color map fits train example,,low: train-only fit,unknown
383,fixed_sparse_edit,skipped,not_run,0,0,22235,,,,edit conflict,,low: train-only fit,unknown
383,global_transform_color_map,skipped,not_run,0,0,22235,,,,no transform+color map fits train,,low: train-only fit,unknown
384,bbox_crop_color_map,skipped,not_run,0,0,26243,,,,no bbox crop fits train,,low: train-only fit,unknown
384,color_map,skipped,not_run,0,0,26243,,,,no nontrivial consistent color map,,low: train-only fit,unknown
384,constant_output,skipped,not_run,0,0,26243,,,,train outputs differ,,low: train-only fit,unknown
384,fixed_crop_color_map,skipped,not_run,0,0,26243,,,,no crop/color map fits train example,,low: train-only fit,unknown
384,fixed_sparse_edit,skipped,not_run,0,0,26243,,,,shape mismatch,,low: train-only fit,unknown
384,global_transform_color_map,skipped,not_run,0,0,26243,,,,no transform+color map fits train,,low: train-only fit,unknown
387,bbox_crop_color_map,skipped,not_run,0,0,22269,,,,no bbox crop fits train,,low: train-only fit,unknown
387,color_map,skipped,not_run,0,0,22269,,,,no nontrivial consistent color map,,low: train-only fit,unknown
387,constant_output,skipped,not_run,0,0,22269,,,,train outputs differ,,low: train-only fit,unknown
387,fixed_crop_color_map,skipped,not_run,0,0,22269,,,,no crop/color map fits train example,,low: train-only fit,unknown
387,fixed_sparse_edit,skipped,not_run,0,0,22269,,,,edit conflict,,low: train-only fit,unknown
387,global_transform_color_map,skipped,not_run,0,0,22269,,,,no transform+color map fits train,,low: train-only fit,unknown
390,bbox_crop_color_map,skipped,not_run,0,0,16699,,,,no bbox crop fits train,,low: train-only fit,unknown
390,color_map,skipped,not_run,0,0,16699,,,,no nontrivial consistent color map,,low: train-only fit,unknown
390,constant_output,skipped,not_run,0,0,16699,,,,train outputs differ,,low: train-only fit,unknown
390,fixed_crop_color_map,skipped,not_run,0,0,16699,,,,no crop/color map fits train example,,low: train-only fit,unknown
390,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,16699,3600,0.000000,0.000000,fixed_cells=30; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
390,global_transform_color_map,skipped,not_run,0,0,16699,,,,no transform+color map fits train,,low: train-only fit,unknown
396,bbox_crop_color_map,skipped,not_run,0,0,22947,,,,no bbox crop fits train,,low: train-only fit,unknown
396,color_map,skipped,not_run,0,0,22947,,,,no nontrivial consistent color map,,low: train-only fit,unknown
396,constant_output,skipped,not_run,0,0,22947,,,,train outputs differ,,low: train-only fit,unknown
396,fixed_crop_color_map,skipped,not_run,0,0,22947,,,,no common crop/color map,,low: train-only fit,unknown
396,fixed_sparse_edit,skipped,not_run,0,0,22947,,,,shape mismatch,,low: train-only fit,unknown
396,global_transform_color_map,skipped,not_run,0,0,22947,,,,no transform+color map fits train,,low: train-only fit,unknown
397,bbox_crop_color_map,skipped,not_run,0,0,10235,,,,no bbox crop fits train,,low: train-only fit,unknown
397,color_map,skipped,not_run,0,0,10235,,,,no nontrivial consistent color map,,low: train-only fit,unknown
397,constant_output,skipped,not_run,0,0,10235,,,,train outputs differ,,low: train-only fit,unknown
397,fixed_crop_color_map,skipped,not_run,0,0,10235,,,,no crop/color map fits train example,,low: train-only fit,unknown
397,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,10235,3300,0.000000,0.000000,fixed_cells=25; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
397,global_transform_color_map,skipped,not_run,0,0,10235,,,,no transform+color map fits train,,low: train-only fit,unknown
400,bbox_crop_color_map,skipped,not_run,0,0,15459,,,,no bbox crop fits train,,low: train-only fit,unknown
400,color_map,skipped,not_run,0,0,15459,,,,no nontrivial consistent color map,,low: train-only fit,unknown
400,constant_output,skipped,not_run,0,0,15459,,,,train outputs differ,,low: train-only fit,unknown
400,fixed_crop_color_map,skipped,not_run,0,0,15459,,,,no crop/color map fits train example,,low: train-only fit,unknown
400,fixed_sparse_edit,skipped,not_run,0,0,15459,,,,shape mismatch,,low: train-only fit,unknown
400,global_transform_color_map,skipped,not_run,0,0,15459,,,,no transform+color map fits train,,low: train-only fit,unknown
