idx,split,r,c,in_color,out_color,is_zero,dr,dc,h,w,row_from_bottom,col_from_right,row_parity,col_parity,rank,u,d,l,rr,ud_pair,lr_pair,nbr4
15,arc-gen,7,2,9,0,1,2,1,5,8,2,6,0,1,0,9,9,9,9,9:9,9:9,9:9:9:9
15,arc-gen,7,3,9,0,1,2,2,5,8,2,5,0,0,0,9,9,9,9,9:9,9:9,9:9:9:9
15,arc-gen,7,4,9,8,0,2,3,5,8,2,4,0,1,0,9,9,9,8,9:9,9:8,9:9:9:8
15,arc-gen,8,1,9,0,1,3,0,5,8,1,7,1,0,0,9,9,0,9,9:9,0:9,9:9:0:9
15,arc-gen,8,2,9,0,1,3,1,5,8,1,6,1,1,0,9,9,9,9,9:9,9:9,9:9:9:9
15,arc-gen,8,3,9,0,1,3,2,5,8,1,5,1,0,0,9,9,9,9,9:9,9:9,9:9:9:9
15,arc-gen,8,4,9,0,1,3,3,5,8,1,4,1,1,0,9,9,9,0,9:9,9:0,9:9:9:0
15,arc-gen,9,1,9,0,1,4,0,5,8,0,7,0,0,0,9,0,0,9,9:0,0:9,9:0:0:9
15,arc-gen,9,2,9,0,1,4,1,5,8,0,6,0,1,0,9,0,9,9,9:0,9:9,9:0:9:9
15,arc-gen,9,3,9,0,1,4,2,5,8,0,5,0,0,0,9,0,9,9,9:0,9:9,9:0:9:9
15,arc-gen,9,4,9,0,1,4,3,5,8,0,4,0,1,0,9,0,9,0,9:0,9:0,9:0:9:0
16,arc-gen,5,9,8,6,0,2,5,7,9,4,3,0,1,1,6,8,6,8,6:8,6:8,6:8:6:8
16,arc-gen,5,10,8,6,0,2,6,7,9,4,2,0,0,1,6,8,8,8,6:8,8:8,6:8:8:8
16,arc-gen,5,11,8,6,0,2,7,7,9,4,1,0,1,1,6,8,8,8,6:8,8:8,6:8:8:8
16,arc-gen,5,12,8,0,1,2,8,7,9,4,0,0,0,1,0,8,8,0,0:8,8:0,0:8:8:0
16,arc-gen,6,9,8,6,0,3,5,7,9,3,3,1,1,1,8,8,6,8,8:8,6:8,8:8:6:8
16,arc-gen,6,10,8,6,0,3,6,7,9,3,2,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
16,arc-gen,6,11,8,6,0,3,7,7,9,3,1,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
16,arc-gen,6,12,8,0,1,3,8,7,9,3,0,1,0,1,8,8,8,0,8:8,8:0,8:8:8:0
16,arc-gen,7,9,8,0,1,4,5,7,9,2,3,0,1,1,8,8,0,8,8:8,0:8,8:8:0:8
16,arc-gen,7,10,8,6,0,4,6,7,9,2,2,0,0,1,8,8,8,8,8:8,8:8,8:8:8:8
16,arc-gen,7,11,8,6,0,4,7,7,9,2,1,0,1,1,8,8,8,8,8:8,8:8,8:8:8:8
16,arc-gen,7,12,8,0,1,4,8,7,9,2,0,0,0,1,8,8,8,0,8:8,8:0,8:8:8:0
16,arc-gen,8,9,8,0,1,5,5,7,9,1,3,1,1,1,8,8,0,8,8:8,0:8,8:8:0:8
16,arc-gen,8,10,8,6,0,5,6,7,9,1,2,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
16,arc-gen,8,11,8,6,0,5,7,7,9,1,1,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
16,arc-gen,8,12,8,0,1,5,8,7,9,1,0,1,0,1,8,8,8,0,8:8,8:0,8:8:8:0
16,arc-gen,9,9,8,0,1,6,5,7,9,0,3,0,1,1,8,0,0,8,8:0,0:8,8:0:0:8
16,arc-gen,9,10,8,0,1,6,6,7,9,0,2,0,0,1,8,0,8,8,8:0,8:8,8:0:8:8
16,arc-gen,9,11,8,6,0,6,7,7,9,0,1,0,1,1,8,0,8,8,8:0,8:8,8:0:8:8
16,arc-gen,9,12,8,0,1,6,8,7,9,0,0,0,0,1,8,0,8,0,8:0,8:0,8:0:8:0
17,arc-gen,4,10,9,1,0,2,5,6,9,3,3,0,1,1,1,9,1,9,1:9,1:9,1:9:1:9
17,arc-gen,4,11,9,1,0,2,6,6,9,3,2,0,0,1,1,9,9,9,1:9,9:9,1:9:9:9
17,arc-gen,4,12,9,0,1,2,7,6,9,3,1,0,1,1,0,9,9,9,0:9,9:9,0:9:9:9
17,arc-gen,4,13,9,0,1,2,8,6,9,3,0,0,0,1,0,9,9,0,0:9,9:0,0:9:9:0
17,arc-gen,5,10,9,0,1,3,5,6,9,2,3,1,1,1,9,9,1,9,9:9,1:9,9:9:1:9
17,arc-gen,5,11,9,1,0,3,6,6,9,2,2,1,0,1,9,9,9,9,9:9,9:9,9:9:9:9
17,arc-gen,5,12,9,0,1,3,7,6,9,2,1,1,1,1,9,9,9,9,9:9,9:9,9:9:9:9
17,arc-gen,5,13,9,0,1,3,8,6,9,2,0,1,0,1,9,9,9,0,9:9,9:0,9:9:9:0
17,arc-gen,6,10,9,0,1,4,5,6,9,1,3,0,1,1,9,1,1,9,9:1,1:9,9:1:1:9
17,arc-gen,6,11,9,1,0,4,6,6,9,1,2,0,0,1,9,1,9,9,9:1,9:9,9:1:9:9
17,arc-gen,6,12,9,0,1,4,7,6,9,1,1,0,1,1,9,0,9,9,9:0,9:9,9:0:9:9
17,arc-gen,6,13,9,0,1,4,8,6,9,1,0,0,0,1,9,0,9,0,9:0,9:0,9:0:9:0
18,arc-gen,4,1,5,0,1,2,0,7,9,4,8,0,0,0,0,5,0,5,0:5,0:5,0:5:0:5
18,arc-gen,4,2,5,0,1,2,1,7,9,4,7,0,1,0,0,5,5,5,0:5,5:5,0:5:5:5
18,arc-gen,4,3,5,0,1,2,2,7,9,4,6,0,0,0,0,5,5,5,0:5,5:5,0:5:5:5
18,arc-gen,4,4,5,8,0,2,3,7,9,4,5,0,1,0,8,5,5,8,8:5,5:8,8:5:5:8
18,arc-gen,5,1,5,0,1,3,0,7,9,3,8,1,0,0,5,5,0,5,5:5,0:5,5:5:0:5
18,arc-gen,5,2,5,0,1,3,1,7,9,3,7,1,1,0,5,5,5,5,5:5,5:5,5:5:5:5
18,arc-gen,5,3,5,0,1,3,2,7,9,3,6,1,0,0,5,5,5,5,5:5,5:5,5:5:5:5
18,arc-gen,5,4,5,8,0,3,3,7,9,3,5,1,1,0,5,5,5,0,5:5,5:0,5:5:5:0
18,arc-gen,6,1,5,0,1,4,0,7,9,2,8,0,0,0,5,5,0,5,5:5,0:5,5:5:0:5
18,arc-gen,6,2,5,0,1,4,1,7,9,2,7,0,1,0,5,5,5,5,5:5,5:5,5:5:5:5
18,arc-gen,6,3,5,0,1,4,2,7,9,2,6,0,0,0,5,5,5,5,5:5,5:5,5:5:5:5
18,arc-gen,6,4,5,0,1,4,3,7,9,2,5,0,1,0,5,5,5,0,5:5,5:0,5:5:5:0
18,arc-gen,7,1,5,0,1,5,0,7,9,1,8,1,0,0,5,5,0,5,5:5,0:5,5:5:0:5
18,arc-gen,7,2,5,0,1,5,1,7,9,1,7,1,1,0,5,5,5,5,5:5,5:5,5:5:5:5
18,arc-gen,7,3,5,0,1,5,2,7,9,1,6,1,0,0,5,5,5,5,5:5,5:5,5:5:5:5
18,arc-gen,7,4,5,0,1,5,3,7,9,1,5,1,1,0,5,5,5,0,5:5,5:0,5:5:5:0
18,arc-gen,8,1,5,0,1,6,0,7,9,0,8,0,0,0,5,0,0,5,5:0,0:5,5:0:0:5
18,arc-gen,8,2,5,0,1,6,1,7,9,0,7,0,1,0,5,0,5,5,5:0,5:5,5:0:5:5
18,arc-gen,8,3,5,0,1,6,2,7,9,0,6,0,0,0,5,0,5,5,5:0,5:5,5:0:5:5
18,arc-gen,8,4,5,0,1,6,3,7,9,0,5,0,1,0,5,0,5,0,5:0,5:0,5:0:5:0
19,arc-gen,7,9,5,0,1,2,4,6,8,3,3,0,0,1,1,5,1,5,1:5,1:5,1:5:1:5
19,arc-gen,7,10,5,1,0,2,5,6,8,3,2,0,1,1,1,5,5,5,1:5,5:5,1:5:5:5
19,arc-gen,7,11,5,1,0,2,6,6,8,3,1,0,0,1,1,5,5,5,1:5,5:5,1:5:5:5
19,arc-gen,7,12,5,0,1,2,7,6,8,3,0,0,1,1,0,5,5,0,0:5,5:0,0:5:5:0
19,arc-gen,8,9,5,1,0,3,4,6,8,2,3,1,0,1,5,5,1,5,5:5,1:5,5:5:1:5
19,arc-gen,8,10,5,1,0,3,5,6,8,2,2,1,1,1,5,5,5,5,5:5,5:5,5:5:5:5
19,arc-gen,8,11,5,1,0,3,6,6,8,2,1,1,0,1,5,5,5,5,5:5,5:5,5:5:5:5
19,arc-gen,8,12,5,0,1,3,7,6,8,2,0,1,1,1,5,5,5,0,5:5,5:0,5:5:5:0
19,arc-gen,9,9,5,1,0,4,4,6,8,1,3,0,0,1,5,5,1,5,5:5,1:5,5:5:1:5
19,arc-gen,9,10,5,0,1,4,5,6,8,1,2,0,1,1,5,5,5,5,5:5,5:5,5:5:5:5
19,arc-gen,9,11,5,1,0,4,6,6,8,1,1,0,0,1,5,5,5,5,5:5,5:5,5:5:5:5
19,arc-gen,9,12,5,0,1,4,7,6,8,1,0,0,1,1,5,5,5,0,5:5,5:0,5:5:5:0
19,arc-gen,10,9,5,0,1,5,4,6,8,0,3,1,0,1,5,0,0,5,5:0,0:5,5:0:0:5
19,arc-gen,10,10,5,0,1,5,5,6,8,0,2,1,1,1,5,0,5,5,5:0,5:5,5:0:5:5
19,arc-gen,10,11,5,0,1,5,6,6,8,0,1,1,0,1,5,0,5,5,5:0,5:5,5:0:5:5
19,arc-gen,10,12,5,0,1,5,7,6,8,0,0,1,1,1,5,0,5,0,5:0,5:0,5:0:5:0
20,arc-gen,6,9,2,6,0,1,5,7,9,5,3,1,1,1,6,2,6,2,6:2,6:2,6:2:6:2
20,arc-gen,6,10,2,6,0,1,6,7,9,5,2,1,0,1,6,2,2,2,6:2,2:2,6:2:2:2
20,arc-gen,6,11,2,6,0,1,7,7,9,5,1,1,1,1,6,2,2,2,6:2,2:2,6:2:2:2
20,arc-gen,6,12,2,0,1,1,8,7,9,5,0,1,0,1,0,2,2,0,0:2,2:0,0:2:2:0
20,arc-gen,7,9,2,6,0,2,5,7,9,4,3,0,1,1,2,2,6,2,2:2,6:2,2:2:6:2
20,arc-gen,7,10,2,6,0,2,6,7,9,4,2,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
20,arc-gen,7,11,2,6,0,2,7,7,9,4,1,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
20,arc-gen,7,12,2,0,1,2,8,7,9,4,0,0,0,1,2,2,2,0,2:2,2:0,2:2:2:0
20,arc-gen,8,9,2,6,0,3,5,7,9,3,3,1,1,1,2,2,6,2,2:2,6:2,2:2:6:2
20,arc-gen,8,10,2,6,0,3,6,7,9,3,2,1,0,1,2,2,2,2,2:2,2:2,2:2:2:2
20,arc-gen,8,11,2,0,1,3,7,7,9,3,1,1,1,1,2,2,2,2,2:2,2:2,2:2:2:2
20,arc-gen,8,12,2,0,1,3,8,7,9,3,0,1,0,1,2,2,2,0,2:2,2:0,2:2:2:0
20,arc-gen,9,9,2,6,0,4,5,7,9,2,3,0,1,1,2,6,6,2,2:6,6:2,2:6:6:2
20,arc-gen,9,10,2,6,0,4,6,7,9,2,2,0,0,1,2,0,2,2,2:0,2:2,2:0:2:2
20,arc-gen,9,11,2,6,0,4,7,7,9,2,1,0,1,1,2,0,2,2,2:0,2:2,2:0:2:2
20,arc-gen,9,12,2,0,1,4,8,7,9,2,0,0,0,1,2,0,2,0,2:0,2:0,2:0:2:0
21,arc-gen,4,1,9,0,1,1,0,5,9,3,8,1,0,0,0,9,0,9,0:9,0:9,0:9:0:9
21,arc-gen,4,2,9,0,1,1,1,5,9,3,7,1,1,0,0,9,9,9,0:9,9:9,0:9:9:9
21,arc-gen,4,3,9,8,0,1,2,5,9,3,6,1,0,0,0,9,9,9,0:9,9:9,0:9:9:9
21,arc-gen,4,4,9,8,0,1,3,5,9,3,5,1,1,0,8,9,9,8,8:9,9:8,8:9:9:8
21,arc-gen,5,1,9,0,1,2,0,5,9,2,8,0,0,0,9,9,0,9,9:9,0:9,9:9:0:9
21,arc-gen,5,2,9,8,0,2,1,5,9,2,7,0,1,0,9,9,9,9,9:9,9:9,9:9:9:9
21,arc-gen,5,3,9,8,0,2,2,5,9,2,6,0,0,0,9,9,9,9,9:9,9:9,9:9:9:9
21,arc-gen,5,4,9,8,0,2,3,5,9,2,5,0,1,0,9,9,9,0,9:9,9:0,9:9:9:0
21,arc-gen,6,1,9,0,1,3,0,5,9,1,8,1,0,0,9,9,0,9,9:9,0:9,9:9:0:9
21,arc-gen,6,2,9,0,1,3,1,5,9,1,7,1,1,0,9,9,9,9,9:9,9:9,9:9:9:9
21,arc-gen,6,3,9,0,1,3,2,5,9,1,6,1,0,0,9,9,9,9,9:9,9:9,9:9:9:9
21,arc-gen,6,4,9,8,0,3,3,5,9,1,5,1,1,0,9,9,9,0,9:9,9:0,9:9:9:0
21,arc-gen,7,1,9,0,1,4,0,5,9,0,8,0,0,0,9,0,0,9,9:0,0:9,9:0:0:9
21,arc-gen,7,2,9,0,1,4,1,5,9,0,7,0,1,0,9,0,9,9,9:0,9:9,9:0:9:9
21,arc-gen,7,3,9,0,1,4,2,5,9,0,6,0,0,0,9,0,9,9,9:0,9:9,9:0:9:9
21,arc-gen,7,4,9,8,0,4,3,5,9,0,5,0,1,0,9,0,9,8,9:0,9:8,9:0:9:8
22,arc-gen,4,1,7,0,1,2,0,7,8,4,7,0,0,1,0,7,0,7,0:7,0:7,0:7:0:7
22,arc-gen,4,2,7,0,1,2,1,7,8,4,6,0,1,1,0,7,7,7,0:7,7:7,0:7:7:7
22,arc-gen,4,3,7,4,0,2,2,7,8,4,5,0,0,1,4,7,7,7,4:7,7:7,4:7:7:7
22,arc-gen,4,4,7,0,1,2,3,7,8,4,4,0,1,1,4,7,7,4,4:7,7:4,4:7:7:4
22,arc-gen,5,1,7,0,1,3,0,7,8,3,7,1,0,1,7,7,0,7,7:7,0:7,7:7:0:7
22,arc-gen,5,2,7,0,1,3,1,7,8,3,6,1,1,1,7,7,7,7,7:7,7:7,7:7:7:7
22,arc-gen,5,3,7,0,1,3,2,7,8,3,5,1,0,1,7,7,7,7,7:7,7:7,7:7:7:7
22,arc-gen,5,4,7,0,1,3,3,7,8,3,4,1,1,1,7,7,7,4,7:7,7:4,7:7:7:4
22,arc-gen,6,1,7,0,1,4,0,7,8,2,7,0,0,1,7,7,0,7,7:7,0:7,7:7:0:7
22,arc-gen,6,2,7,0,1,4,1,7,8,2,6,0,1,1,7,7,7,7,7:7,7:7,7:7:7:7
22,arc-gen,6,3,7,0,1,4,2,7,8,2,5,0,0,1,7,7,7,7,7:7,7:7,7:7:7:7
22,arc-gen,6,4,7,4,0,4,3,7,8,2,4,0,1,1,7,7,7,4,7:7,7:4,7:7:7:4
22,arc-gen,7,1,7,0,1,5,0,7,8,1,7,1,0,1,7,7,0,7,7:7,0:7,7:7:0:7
22,arc-gen,7,2,7,0,1,5,1,7,8,1,6,1,1,1,7,7,7,7,7:7,7:7,7:7:7:7
22,arc-gen,7,3,7,0,1,5,2,7,8,1,5,1,0,1,7,7,7,7,7:7,7:7,7:7:7:7
22,arc-gen,7,4,7,0,1,5,3,7,8,1,4,1,1,1,7,7,7,4,7:7,7:4,7:7:7:4
22,arc-gen,8,1,7,0,1,6,0,7,8,0,7,0,0,1,7,0,0,7,7:0,0:7,7:0:0:7
22,arc-gen,8,2,7,0,1,6,1,7,8,0,6,0,1,1,7,0,7,7,7:0,7:7,7:0:7:7
22,arc-gen,8,3,7,0,1,6,2,7,8,0,5,0,0,1,7,0,7,7,7:0,7:7,7:0:7:7
22,arc-gen,8,4,7,0,1,6,3,7,8,0,4,0,1,1,7,0,7,4,7:0,7:4,7:0:7:4
23,arc-gen,6,6,2,4,0,1,4,6,8,4,3,1,0,1,4,2,4,2,4:2,4:2,4:2:4:2
23,arc-gen,6,7,2,4,0,1,5,6,8,4,2,1,1,1,4,2,2,2,4:2,2:2,4:2:2:2
23,arc-gen,6,8,2,4,0,1,6,6,8,4,1,1,0,1,4,2,2,2,4:2,2:2,4:2:2:2
23,arc-gen,6,9,2,4,0,1,7,6,8,4,0,1,1,1,4,2,2,0,4:2,2:0,4:2:2:0
23,arc-gen,7,6,2,4,0,2,4,6,8,3,3,0,0,1,2,2,4,2,2:2,4:2,2:2:4:2
23,arc-gen,7,7,2,4,0,2,5,6,8,3,2,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
23,arc-gen,7,8,2,4,0,2,6,6,8,3,1,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
23,arc-gen,7,9,2,4,0,2,7,6,8,3,0,0,1,1,2,2,2,0,2:2,2:0,2:2:2:0
23,arc-gen,8,6,2,4,0,3,4,6,8,2,3,1,0,1,2,4,4,2,2:4,4:2,2:4:4:2
23,arc-gen,8,7,2,4,0,3,5,6,8,2,2,1,1,1,2,4,2,2,2:4,2:2,2:4:2:2
23,arc-gen,8,8,2,0,1,3,6,6,8,2,1,1,0,1,2,4,2,2,2:4,2:2,2:4:2:2
23,arc-gen,8,9,2,0,1,3,7,6,8,2,0,1,1,1,2,4,2,0,2:4,2:0,2:4:2:0
24,arc-gen,6,9,7,9,0,2,4,6,8,3,3,0,0,1,9,7,9,7,9:7,9:7,9:7:9:7
24,arc-gen,6,10,7,9,0,2,5,6,8,3,2,0,1,1,9,7,7,7,9:7,7:7,9:7:7:7
24,arc-gen,6,11,7,9,0,2,6,6,8,3,1,0,0,1,9,7,7,7,9:7,7:7,9:7:7:7
24,arc-gen,6,12,7,9,0,2,7,6,8,3,0,0,1,1,9,7,7,0,9:7,7:0,9:7:7:0
24,arc-gen,7,9,7,9,0,3,4,6,8,2,3,1,0,1,7,7,9,7,7:7,9:7,7:7:9:7
24,arc-gen,7,10,7,0,1,3,5,6,8,2,2,1,1,1,7,7,7,7,7:7,7:7,7:7:7:7
24,arc-gen,7,11,7,9,0,3,6,6,8,2,1,1,0,1,7,7,7,7,7:7,7:7,7:7:7:7
24,arc-gen,7,12,7,0,1,3,7,6,8,2,0,1,1,1,7,7,7,0,7:7,7:0,7:7:7:0
24,arc-gen,8,9,7,9,0,4,4,6,8,1,3,0,0,1,7,7,9,7,7:7,9:7,7:7:9:7
24,arc-gen,8,10,7,0,1,4,5,6,8,1,2,0,1,1,7,7,7,7,7:7,7:7,7:7:7:7
24,arc-gen,8,11,7,0,1,4,6,6,8,1,1,0,0,1,7,7,7,7,7:7,7:7,7:7:7:7
24,arc-gen,8,12,7,0,1,4,7,6,8,1,0,0,1,1,7,7,7,0,7:7,7:0,7:7:7:0
24,arc-gen,9,9,7,0,1,5,4,6,8,0,3,1,0,1,7,0,0,7,7:0,0:7,7:0:0:7
24,arc-gen,9,10,7,0,1,5,5,6,8,0,2,1,1,1,7,0,7,7,7:0,7:7,7:0:7:7
24,arc-gen,9,11,7,0,1,5,6,6,8,0,1,1,0,1,7,0,7,7,7:0,7:7,7:0:7:7
24,arc-gen,9,12,7,0,1,5,7,6,8,0,0,1,1,1,7,0,7,0,7:0,7:0,7:0:7:0
25,arc-gen,6,3,4,8,0,1,0,5,8,3,7,1,0,1,8,4,0,4,8:4,0:4,8:4:0:4
25,arc-gen,6,4,4,8,0,1,1,5,8,3,6,1,1,1,8,4,4,4,8:4,4:4,8:4:4:4
25,arc-gen,6,5,4,8,0,1,2,5,8,3,5,1,0,1,8,4,4,4,8:4,4:4,8:4:4:4
25,arc-gen,6,6,4,8,0,1,3,5,8,3,4,1,1,1,8,4,4,8,8:4,4:8,8:4:4:8
25,arc-gen,7,3,4,0,1,2,0,5,8,2,7,0,0,1,4,4,0,4,4:4,0:4,4:4:0:4
25,arc-gen,7,4,4,8,0,2,1,5,8,2,6,0,1,1,4,4,4,4,4:4,4:4,4:4:4:4
25,arc-gen,7,5,4,8,0,2,2,5,8,2,5,0,0,1,4,4,4,4,4:4,4:4,4:4:4:4
25,arc-gen,7,6,4,8,0,2,3,5,8,2,4,0,1,1,4,4,4,8,4:4,4:8,4:4:4:8
25,arc-gen,8,3,4,8,0,3,0,5,8,1,7,1,0,1,4,8,0,4,4:8,0:4,4:8:0:4
25,arc-gen,8,4,4,8,0,3,1,5,8,1,6,1,1,1,4,8,4,4,4:8,4:4,4:8:4:4
25,arc-gen,8,5,4,0,1,3,2,5,8,1,5,1,0,1,4,8,4,4,4:8,4:4,4:8:4:4
25,arc-gen,8,6,4,8,0,3,3,5,8,1,4,1,1,1,4,0,4,8,4:0,4:8,4:0:4:8
26,arc-gen,4,3,7,0,1,2,0,7,9,4,8,0,0,1,0,7,0,7,0:7,0:7,0:7:0:7
26,arc-gen,4,4,7,0,1,2,1,7,9,4,7,0,1,1,0,7,7,7,0:7,7:7,0:7:7:7
26,arc-gen,4,5,7,4,0,2,2,7,9,4,6,0,0,1,4,7,7,7,4:7,7:7,4:7:7:7
26,arc-gen,4,6,7,4,0,2,3,7,9,4,5,0,1,1,4,7,7,4,4:7,7:4,4:7:7:4
26,arc-gen,5,3,7,0,1,3,0,7,9,3,8,1,0,1,7,7,0,7,7:7,0:7,7:7:0:7
26,arc-gen,5,4,7,0,1,3,1,7,9,3,7,1,1,1,7,7,7,7,7:7,7:7,7:7:7:7
26,arc-gen,5,5,7,4,0,3,2,7,9,3,6,1,0,1,7,7,7,7,7:7,7:7,7:7:7:7
26,arc-gen,5,6,7,4,0,3,3,7,9,3,5,1,1,1,7,7,7,4,7:7,7:4,7:7:7:4
26,arc-gen,6,3,7,0,1,4,0,7,9,2,8,0,0,1,7,0,0,7,7:0,0:7,7:0:0:7
26,arc-gen,6,4,7,0,1,4,1,7,9,2,7,0,1,1,7,0,7,7,7:0,7:7,7:0:7:7
26,arc-gen,6,5,7,4,0,4,2,7,9,2,6,0,0,1,7,4,7,7,7:4,7:7,7:4:7:7
26,arc-gen,6,6,7,4,0,4,3,7,9,2,5,0,1,1,7,4,7,4,7:4,7:4,7:4:7:4
27,arc-gen,6,9,4,5,0,2,5,8,9,5,3,0,1,1,5,4,5,4,5:4,5:4,5:4:5:4
27,arc-gen,6,10,4,0,1,2,6,8,9,5,2,0,0,1,5,4,4,4,5:4,4:4,5:4:4:4
27,arc-gen,6,11,4,0,1,2,7,8,9,5,1,0,1,1,5,4,4,4,5:4,4:4,5:4:4:4
27,arc-gen,6,12,4,0,1,2,8,8,9,5,0,0,0,1,0,4,4,0,0:4,4:0,0:4:4:0
27,arc-gen,7,9,4,5,0,3,5,8,9,4,3,1,1,1,4,4,5,4,4:4,5:4,4:4:5:4
27,arc-gen,7,10,4,5,0,3,6,8,9,4,2,1,0,1,4,4,4,4,4:4,4:4,4:4:4:4
27,arc-gen,7,11,4,0,1,3,7,8,9,4,1,1,1,1,4,4,4,4,4:4,4:4,4:4:4:4
27,arc-gen,7,12,4,0,1,3,8,8,9,4,0,1,0,1,4,4,4,0,4:4,4:0,4:4:4:0
27,arc-gen,8,9,4,5,0,4,5,8,9,3,3,0,1,1,4,4,5,4,4:4,5:4,4:4:5:4
27,arc-gen,8,10,4,5,0,4,6,8,9,3,2,0,0,1,4,4,4,4,4:4,4:4,4:4:4:4
27,arc-gen,8,11,4,0,1,4,7,8,9,3,1,0,1,1,4,4,4,4,4:4,4:4,4:4:4:4
27,arc-gen,8,12,4,0,1,4,8,8,9,3,0,0,0,1,4,4,4,0,4:4,4:0,4:4:4:0
27,arc-gen,9,9,4,0,1,5,5,8,9,2,3,1,1,1,4,0,5,4,4:0,5:4,4:0:5:4
27,arc-gen,9,10,4,0,1,5,6,8,9,2,2,1,0,1,4,0,4,4,4:0,4:4,4:0:4:4
27,arc-gen,9,11,4,0,1,5,7,8,9,2,1,1,1,1,4,0,4,4,4:0,4:4,4:0:4:4
27,arc-gen,9,12,4,0,1,5,8,8,9,2,0,1,0,1,4,0,4,0,4:0,4:0,4:0:4:0
28,arc-gen,7,2,8,0,1,2,0,6,9,3,8,0,0,1,0,8,0,8,0:8,0:8,0:8:0:8
28,arc-gen,7,3,8,0,1,2,1,6,9,3,7,0,1,1,0,8,8,8,0:8,8:8,0:8:8:8
28,arc-gen,7,4,8,0,1,2,2,6,9,3,6,0,0,1,7,8,8,8,7:8,8:8,7:8:8:8
28,arc-gen,7,5,8,7,0,2,3,6,9,3,5,0,1,1,7,8,8,7,7:8,8:7,7:8:8:7
28,arc-gen,8,2,8,0,1,3,0,6,9,2,8,1,0,1,8,8,0,8,8:8,0:8,8:8:0:8
28,arc-gen,8,3,8,0,1,3,1,6,9,2,7,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
28,arc-gen,8,4,8,7,0,3,2,6,9,2,6,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
28,arc-gen,8,5,8,7,0,3,3,6,9,2,5,1,1,1,8,8,8,0,8:8,8:0,8:8:8:0
28,arc-gen,9,2,8,0,1,4,0,6,9,1,8,0,0,1,8,8,0,8,8:8,0:8,8:8:0:8
28,arc-gen,9,3,8,0,1,4,1,6,9,1,7,0,1,1,8,8,8,8,8:8,8:8,8:8:8:8
28,arc-gen,9,4,8,7,0,4,2,6,9,1,6,0,0,1,8,8,8,8,8:8,8:8,8:8:8:8
28,arc-gen,9,5,8,0,1,4,3,6,9,1,5,0,1,1,8,8,8,0,8:8,8:0,8:8:8:0
28,arc-gen,10,2,8,0,1,5,0,6,9,0,8,1,0,1,8,0,0,8,8:0,0:8,8:0:0:8
28,arc-gen,10,3,8,0,1,5,1,6,9,0,7,1,1,1,8,0,8,8,8:0,8:8,8:0:8:8
28,arc-gen,10,4,8,0,1,5,2,6,9,0,6,1,0,1,8,0,8,8,8:0,8:8,8:0:8:8
28,arc-gen,10,5,8,0,1,5,3,6,9,0,5,1,1,1,8,0,8,0,8:0,8:0,8:0:8:0
29,arc-gen,5,4,9,0,1,2,0,7,8,4,7,0,0,1,0,9,0,9,0:9,0:9,0:9:0:9
29,arc-gen,5,5,9,1,0,2,1,7,8,4,6,0,1,1,0,9,9,9,0:9,9:9,0:9:9:9
29,arc-gen,5,6,9,1,0,2,2,7,8,4,5,0,0,1,1,9,9,9,1:9,9:9,1:9:9:9
29,arc-gen,5,7,9,1,0,2,3,7,8,4,4,0,1,1,1,9,9,1,1:9,9:1,1:9:9:1
29,arc-gen,6,4,9,0,1,3,0,7,8,3,7,1,0,1,9,9,0,9,9:9,0:9,9:9:0:9
29,arc-gen,6,5,9,1,0,3,1,7,8,3,6,1,1,1,9,9,9,9,9:9,9:9,9:9:9:9
29,arc-gen,6,6,9,0,1,3,2,7,8,3,5,1,0,1,9,9,9,9,9:9,9:9,9:9:9:9
29,arc-gen,6,7,9,1,0,3,3,7,8,3,4,1,1,1,9,9,9,1,9:9,9:1,9:9:9:1
29,arc-gen,7,4,9,0,1,4,0,7,8,2,7,0,0,1,9,0,0,9,9:0,0:9,9:0:0:9
29,arc-gen,7,5,9,1,0,4,1,7,8,2,6,0,1,1,9,0,9,9,9:0,9:9,9:0:9:9
29,arc-gen,7,6,9,1,0,4,2,7,8,2,5,0,0,1,9,1,9,9,9:1,9:9,9:1:9:9
29,arc-gen,7,7,9,0,1,4,3,7,8,2,4,0,1,1,9,0,9,1,9:0,9:1,9:0:9:1
30,arc-gen,5,5,5,1,0,1,0,6,8,4,7,1,0,1,0,5,0,5,0:5,0:5,0:5:0:5
30,arc-gen,5,6,5,0,1,1,1,6,8,4,6,1,1,1,1,5,5,5,1:5,5:5,1:5:5:5
30,arc-gen,5,7,5,1,0,1,2,6,8,4,5,1,0,1,1,5,5,5,1:5,5:5,1:5:5:5
30,arc-gen,5,8,5,1,0,1,3,6,8,4,4,1,1,1,1,5,5,1,1:5,5:1,1:5:5:1
